NL_Nuclear energy,NL_Biomass fleet,NL_CCGT fleet E class,NL_CCGT fleet F class,NL_CCGT fleet G_H class,NL_CCGT fleet CHP,NL_Coal fleet Supercritical,BE_Nuclear energy,BE_Biomass fleet,BE_CCGT fleet F class,BE_CCGT fleet G_H class,BE_CCGT fleet CHP,BE_CCGT fleet cogen,FR_Hydro reservoir,FR_Nuclear energy,FR_Biomass fleet,FR_OCGT fleet Standard,FR_CCGT fleet E class,FR_CCGT fleet F class,FR_CCGT fleet G_H class,FR_Coal fleet Subcritical,FR_Coal fleet Supercritical,FR_Oil fleet Standard,FR_Oil fleet Supercritical,DE_Nuclear energy,DE_Biomass fleet,DE_OCGT fleet Modern,DE_OCGT fleet Standard,DE_Lignite fleet Subcritical,DE_Lignite fleet Supercritical,DE_CCGT fleet E class,DE_CCGT fleet CHP,DE_CCGT fleet F class,DE_CCGT fleet G_H class,DE_CCGT fleet cogen,DE_Coal fleet IGCC,DE_Coal fleet Subcritical,DE_Coal fleet Supercritical,DE_Oil fleet Standard,DE_Oil fleet Subcritical,DK_Biomass fleet,DK_CCGT fleet F class,DK_CCGT fleet cogen,DK_Coal fleet Subcritical,DK_Coal fleet Supercritical,DK_Oil fleet Subcritical,ES_Hydro reservoir,ES_Nuclear energy,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet F class,ES_CCGT fleet G_H class,ES_CCGT fleet cogen,ES_Coal fleet Standard,ES_Coal fleet Subcritical,ES_Coal fleet Supercritical,PT_Hydro reservoir,PT_Biomass fleet,PT_CCGT fleet F class,PT_CCGT fleet G_H class,PT_Coal fleet Supercritical,AT_Hydro reservoir,AT_Biomass fleet,AT_CCGT fleet E class,AT_CCGT fleet F class,AT_CCGT fleet cogen,AT_Coal fleet Subcritical,AT_Coal fleet Supercritical,IT_Hydro reservoir,IT_Biomass fleet,IT_OCGT fleet Modern,IT_OCGT fleet Standard,IT_CCGT fleet E class,IT_CCGT fleet F class,IT_CCGT fleet G_H class,IT_CCGT fleet cogen,IT_Coal fleet IGCC,IT_Coal fleet Subcritical,IT_Coal fleet Supercritical,IT_Oil fleet Subcritical,GB_Nuclear energy,GB_Biomass fleet,GB_OCGT fleet Modern,GB_OCGT fleet Standard,GB_CCGT fleet E class,GB_CCGT fleet F class,GB_CCGT fleet G_H class,GB_Coal fleet Subcritical,GB_Oil fleet Standard,GB_Oil fleet Subcritical,IE_Biomass fleet,IE_OCGT fleet Modern,IE_OCGT fleet Standard,IE_Lignite fleet Subcritical,IE_CCGT fleet F class,IE_CCGT fleet G_H class,IE_CCGT fleet cogen,IE_Coal fleet Subcritical,IE_Oil fleet Modern,IE_Oil fleet Standard,IE_Oil fleet Subcritical,NO_Hydro-reservoir,NO_OCGT fleet Modern,NO_CCGT fleet F class,SE_Hydro reservoir,SE_Nuclear energy,SE_Biomass fleet,SE_CCGT fleet F class,SE_Oil fleet Standard,SE_Oil fleet Subcritical,FI_Hydro reservoir,FI_Nuclear energy,FI_Biomass fleet,FI_OCGT fleet Standard,FI_Lignite fleet Subcritical,FI_CCGT fleet E class,FI_CCGT fleet F class,FI_Coal fleet Subcritical,FI_Oil fleet Standard,FI_Oil fleet Subcritical,PL_Biomass fleet,PL_Lignite fleet Subcritical,PL_Lignite fleet Supercritical,PL_CCGT fleet E class,PL_CCGT fleet F class,PL_CCGT fleet G_H class,PL_Coal fleet Subcritical,PL_Coal fleet Supercritical,PL_Oil fleet Subcritical,CH_Hydro-reservoir,CH_Nuclear energy,LT_Biomass fleet,LT_OCGT fleet Standard,LT_CCGT fleet G_H class,LT_CCGT fleet cogen,LV_Biomass fleet,LV_CCGT fleet E class,LV_CCGT fleet F class,LV_CCGT fleet G_H class,EE_Biomass fleet,EE_Lignite fleet Subcritical,EE_Lignite fleet Supercritical,EE_CCGT fleet cogen,CZ_Nuclear energy,CZ_Biomass fleet,CZ_Lignite fleet Subcritical,CZ_Lignite fleet Supercritical,CZ_CCGT fleet F class,CZ_Coal fleet Subcritical,HU_Nuclear energy,HU_Biomass fleet,HU_OCGT fleet Modern,HU_OCGT fleet Standard,HU_Lignite fleet Subcritical,HU_CCGT fleet E class,HU_CCGT fleet F class,HU_CCGT fleet cogen,HU_Oil fleet Standard,RO_Hydro reservoir,RO_Nuclear energy,RO_Biomass fleet,RO_OCGT fleet Standard,RO_Lignite fleet Subcritical,RO_CCGT fleet F class,RO_CCGT fleet G_H class,RO_CCGT fleet cogen,RO_Coal fleet Subcritical,SK_Nuclear energy,SK_Biomass fleet,SK_Lignite fleet Subcritical,SK_CCGT fleet E class,SK_CCGT fleet F class,SK_Coal fleet Subcritical,SI_Nuclear energy,SI_Biomass fleet,SI_OCGT fleet Standard,SI_Lignite fleet Subcritical,SI_Lignite fleet Supercritical,BG_Hydro reservoir,BG_Nuclear energy,BG_Biomass fleet,BG_Lignite fleet Subcritical,BG_CCGT fleet F class,BG_CCGT fleet cogen,BG_Coal fleet Subcritical,HR_Hydro reservoir,HR_Biomass fleet,HR_CCGT fleet E class,HR_CCGT fleet F class,HR_CCGT fleet cogen,HR_Coal fleet Subcritical,HR_Oil fleet Subcritical,HR_Oil fleet Supercritical,RS_Hydro-reservoir,RS_Lignite fleet Subcritical,RS_CCGT fleet cogen,RS_Oil fleet Subcritical,GR_Hydro reservoir,GR_Biomass fleet,GR_OCGT fleet Standard,GR_Lignite fleet Subcritical,GR_Lignite fleet Supercritical,GR_CCGT fleet CHP,GR_CCGT fleet F class,GR_CCGT fleet G_H class
0,0,0,0,0,0,0,0,0,0,0,0,0,1511651.9953373603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563910.06393075,0,0,0,0,0,0,0,0,0,669171.0528325824,0,0,0,0,2596986,0,0,0,0,0,0,1839466.9623421354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23217121.51466679,0,0,12231591.477471689,0,0,0,0,0,843292.2879125737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,112468.27059468017,0,0,0,0,0,0,0,15622.18492096797,0,0,0,494668.5482059394,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1511651.9953373603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563910.06393075,0,0,0,0,0,0,0,0,0,669171.0528325824,0,0,0,0,2596986,0,0,0,0,0,0,1839466.9623421354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23217121.51466679,0,0,12231591.477471689,0,0,0,0,0,843292.2879125737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,112468.27059468017,0,0,0,0,0,0,0,15622.18492096797,0,0,0,494668.5482059394,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1511651.9953373603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563910.06393075,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23217121.51466679,0,0,12231591.477471689,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,112468.27059468017,0,0,0,0,0,0,0,15622.18492096797,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1511651.9953373603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563910.06393075,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12346575.17593946,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,111466.73060368799,0,0,0,0,0,0,0,15450.039632582648,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12346575.17593946,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,111466.73060368799,0,0,0,0,0,0,0,15450.039632582648,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12346575.17593946,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,111466.73060368799,0,0,0,0,0,0,0,15450.039632582648,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12295233.617553849,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448438.57412715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147294.99700025682,0,0,0,0,0,0,111466.73060368799,0,0,0,0,0,0,0,15450.039632582648,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12295233.617553849,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,111466.73060368799,0,0,0,0,0,0,0,15450.039632582648,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,631090.2762763238,0,0,0,0,2596986,0,0,0,0,0,0,1774302.6601422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12295233.617553849,0,0,0,0,0,843864.5935032846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,111466.73060368799,0,0,0,0,0,0,0,15450.039632582648,0,0,0,482917.7184342169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332399.804727998,0,0,12295233.617553849,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,105914.15137901639,0,0,0,0,0,0,0,15450.039632582648,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1481822.4058093976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503227.005609211,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,12295233.617553849,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,103563.38652969281,0,0,0,0,0,0,0,15751.293887256961,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,12295233.617553849,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,103563.38652969281,0,0,0,0,0,0,0,15751.293887256961,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,12295233.617553849,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,103563.38652969281,0,0,0,0,0,0,0,15751.293887256961,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,11958304.640648285,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440998.6973270338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146410.84387789152,0,0,0,0,0,0,103563.38652969281,0,0,0,0,0,0,0,15751.293887256961,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,11958304.640648285,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,103563.38652969281,0,0,0,0,0,0,0,15751.293887256961,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,602053.44519427,0,0,0,0,2596986,0,0,0,0,0,0,1766922.5419915104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,11958304.640648285,0,0,0,0,0,836710.773619398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,103563.38652969281,0,0,0,0,0,0,0,15751.293887256961,0,0,0,474791.146208153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24125307.53059771,0,0,11958304.640648285,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,15751.293887256961,0,0,0,464687.08324462303,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1440930.1360693744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448068.0311618536,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24610437.001271956,0,0,11958304.640648285,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,16095.584464027606,0,0,0,464687.08324462303,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1417051.4524592427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396035.2340012095,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24610437.001271956,0,0,11958304.640648285,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,16095.584464027606,0,0,0,464687.08324462303,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1417051.4524592427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396035.2340012095,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24610437.001271956,0,0,11958304.640648285,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,16095.584464027606,0,0,0,464687.08324462303,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1417051.4524592427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396035.2340012095,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564990.752305515,0,0,11649720.482434776,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457769.419613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145360.78811382648,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,16095.584464027606,0,0,0,464687.08324462303,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1417051.4524592427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396035.2340012095,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564990.752305515,0,0,11649720.482434776,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471533.19169418747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142625.81807034733,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,16095.584464027606,0,0,0,464687.08324462303,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1417051.4524592427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396035.2340012095,0,0,0,0,0,0,0,0,0,615885.8848287592,0,0,0,0,2596986,0,0,0,0,0,0,1745369.2722821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564990.752305515,0,0,11649720.482434776,0,0,0,0,0,834421.5512565541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471533.19169418747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142625.81807034733,0,0,0,0,0,0,99097.97118125364,0,0,0,0,0,0,0,16095.584464027606,0,0,0,464687.08324462303,0,0,0,0,0,0,0
